index	Species	Perc.Diff	Avrg.Length	Avrg.GC	No.Chrs	Pvalues	Ratio	GenomeGC	PropDiff pvals	N50	MajorClade	Family	Genus	Avrg.TmProp	Avrg.ShuffledTmProp	DiffPropRealShuffled	Real TM>0	Shuffled TM>0	Hydro	Sh.Hydro	Pval_hydro	Hydro_dif	Diff.TmProp	T_content	3cod_perc.diff	3cod_prop_diff	6cod_perc.diff	6cod_prop_diff	edge_perc.diff_y	edge_tm_prop	edge_shuffled_tm_prop	edge_prop_diff_y	edge_tm>0	edge_shuffled_tm>0
78	metschnikowia_lockheadii	7.757194839563353	1217.9970228250086	0.40247505864404015	692	16.865185996258944	1.1823483670295492	42.16	22.62722147944743	76145	CUG-Ser1	Metschnikowiaceae	Metschnikowia	0.08325772173930425	0.06647657650421428	0.016781145235089973	50.29771749917301	42.54052265960966	-0.009824036883890141	0.007491107674495556	2.540422891058438	-0.017315144558385696	0.016781145235089973	0.3037326481273596	14.635465843543868	0.03217997807469606	12.565929419702814	0.026532736040317462	4.381015599070691	0.07437935379345169	0.05843904681051499	0.0159403069829367	20.2124128775307	15.831397278460008
79	metschnikowia_matae	8.154640788855849	1177.870715291908	0.3940720317169617	824	19.504254029123608	1.1865377730039386	40.9	34.25423225208746	79549	CUG-Ser1	Metschnikowiaceae	Metschnikowia	0.0895309927140531	0.06896628095263745	0.020564711761415645	51.87040225387386	43.715761465018	-0.005041407262482364	0.031361088746282684	8.686854211261883	-0.03640249600876505	0.020564711761415645	0.3073390437540053	14.719039044848467	0.034270373911466	12.71339817991584	0.029651567875268688	3.0433397068196335	0.07877374372788427	0.06736411337026782	0.011409630357616454	21.175908221797325	18.13256851497769
80	metschnikowia_matae_maris	7.504548211036982	1237.8643117040629	0.3958256738699011	636	17.166141408760364	1.1719944405837386	41.17	27.726083391942844	136917	CUG-Ser1	Metschnikowiaceae	Metschnikowia	0.08448773287992188	0.06681637507983106	0.017671357800090826	51.13705275924803	43.63250454821104	-0.011911119769557298	0.021473533050333542	8.346939450256869	-0.03338465281989084	0.017671357800090826	0.30589327236807545	13.733746222011561	0.032146694431680924	12.368662041820444	0.028925219370815783	1.8456883509833588	0.07374898090471045	0.06777000323002104	0.005978977674689412	19.72768532526475	17.881996974281392
81	metschnikowia_mauinuiana	6.7210837096213965	1239.0125043417854	0.4133190222393959	213	12.444479982509488	1.1698858647936787	43.89	9.968776135446086	210934	CUG-Ser1	Metschnikowiaceae	Metschnikowia	0.06635701098550885	0.05634141100280887	0.010015599982699984	46.283431747134415	39.56234803751303	-0.06365939215005223	-0.009413684612712706	24.676092119264744	-0.05424570753733951	0.010015599982699984	0.2979407444875049	14.432867020809484	0.027234221874207487	12.921138089445455	0.024738902292948242	1.0388739946380703	0.05746357884142093	0.05398696213612872	0.0034766167052922084	15.767426273458446	14.728552278820375
82	metschnikowia_proteae	0.9883376161296696	712.9681755287606	0.4852658649655056	126	0.711159618214413	1.0599520383693046	48.51	0.5837203549578978	414643	CUG-Ser1	Metschnikowiaceae	Metschnikowia	0.028231798974729674	0.02670689927888619	0.0015248996958434832	17.473809053172566	16.485471437042893	-0.15630069025499094	-0.1734375337023124	1.8847225047717813	0.01713684344732147	0.0015248996958434832	0.26097591402892445	4.526586281873891	0.006395886846113382	5.139355603874287	0.007333415067914147	0.37735849056603765	0.029441528297820888	0.02878730750787197	0.0006542207899489158	8.30188679245283	7.9245283018867925
83	metschnikowia_santaceciliae	5.393778954334876	1345.645929847783	0.41325136245427707	556	8.552108243657267	1.12734375	43.34	24.040988703418666	75181	CUG-Ser1	Metschnikowiaceae	Metschnikowia	0.07203118586686914	0.05597702523165314	0.016054160635216017	47.74983454665785	42.35605559232297	-0.01473548990734609	-0.014862337028458027	0.00790354145544698	0.00012684712111193754	0.016054160635216017	0.2980727608303481	13.434811383189945	0.026838792190049542	11.465916611515553	0.02556111017338797	1.9910799617712662	0.06467390416592055	0.057192942659872854	0.007480961506047691	17.28257406817458	15.291494106403313
84	metschnikowia_shivogae	1.1740473738414003	550.5756951596293	0.4972603110207108	49	0.9764564940541433	1.0849478390461995	49.93	0.03454304185147646	536006	CUG-Ser1	Metschnikowiaceae	Metschnikowia	0.024402036244650288	0.02453251348576385	-0.0001304772411135635	14.994850669412976	13.820803295571576	-0.17835391246138044	-0.1949720671472705	1.5746843290980292	0.016618154685890063	-0.0001304772411135635	0.2547148046977012	5.250310084328512	0.00752548230046941	5.106099124295547	0.006220598363994568	-2.1364009860312256	0.019959987324515004	0.02735337504200739	-0.007393387717492386	5.669679539852095	7.806080525883321
85	metschnikowia_similis	2.166265506387706	1244.4462136641362	0.48615521583125504	450	2.0772976201350857	1.0970954356846474	48.72	0.5950771146378646	110123	CUG-Ser1	Metschnikowiaceae	Metschnikowia	0.024545207322530658	0.023253847516253444	0.0012913598062772216	24.47694871320126	22.310683206813554	-0.17882779911127536	-0.16871505276800575	0.9796831575718484	-0.010112746343269585	0.0012913598062772216	0.2597031616789153	8.529551046966771	0.007755775260057902	7.584931673008633	0.008026851642466328	0.494462025316456	0.023295616875977008	0.021928334459324832	0.0013672824166521755	6.823575949367089	6.329113924050633
86	meyerozyma_guilliermondii	3.9379718424811294	373.7665782493369	0.3985317475046545	9	5.795428154529128	1.2113910186199344	43.76	2.7009278954931624	1701016	CUG-Ser1	Debaryomycetaceae	Meyerozyma	0.0519247907963626	0.04555073340352892	0.006374057392833693	22.56682309732708	18.628851254845948	0.02007682228116701	0.061317351560906015	4.502348803568237	-0.04124052927973899	0.006374057392833693	0.309275434769198	8.651295653948175	0.017970701649199602	7.9779636808814525	0.017523504304711182	-0.6578947368421062	0.0497164441880455	0.05379509234762389	-0.004078648159578389	14.210526315789473	14.868421052631579
87	millerozyma_acaciae	1.9342762063227923	497.75228785357734	0.3606001958395463	10	1.3728287683066749	1.0645385149201942	41.43	1.2154308553674231	1450032	CUG-Ser1	Debaryomycetaceae	Millerozyma	0.06932829217458272	0.07400564140562754	-0.00467734923104482	31.905158069883534	29.970881863560727	0.06375384962562393	0.12842453514975008	18.022138447196745	-0.06467068552412615	-0.00467734923104482	0.32620316385139597	8.335364019540279	0.015010790448509462	6.255064456403186	0.011358396311592016	0.2941176470588225	0.06088499266142844	0.061954683591189205	-0.0010696909297607665	17.99019607843137	17.69607843137255
88	nadsonia_fulvescens_var_elongata	11.778169014084511	655.0642605633802	0.3357944048320217	15	35.80131817953418	1.2380782918149469	39.25	28.092951547151078	1627684	Dipodascaceae/Trichomonascaceae	Dipodascaceae	Nadsonia	0.15479928323351044	0.12895014785833442	0.025849135375176024	61.25000000000001	49.471830985915496	0.08966511514084527	0.17115124806338033	58.56759406790653	-0.08148613292253508	0.025849135375176024	0.3392238929537065	13.248591301285446	0.03337408936456016	10.889020954393379	0.028415391950355192	2.9195011337868486	0.12921043258953752	0.11946307596503532	0.009747356624502199	33.02154195011338	30.102040816326532
89	nakaseomyces_bacillisporus	18.060344827586206	574.6015086206896	0.33138325481945663	34	67.3250195061618	1.4262461851475077	36.59	49.77884083699502	811560	Saccharomycetaceae	Saccharomycetaceae	Nakaseomyces	0.15663609174350826	0.1137552708029542	0.04288082094055405	60.43103448275862	42.370689655172406	0.1244713769396548	0.18449938469827565	21.48165498410951	-0.060028007758620834	0.04288082094055405	0.3405424402098698	20.133492438774148	0.05068226788706882	15.84284992044728	0.0404882397414064	10.507533703409994	0.13575573752507336	0.09968643079921637	0.036069306725856995	36.28072957969865	25.773195876288657
90	nakaseomyces_bracarensis	14.610389610389614	705.2398538961038	0.2977496295441302	34	54.14492771391589	1.2400000000000002	36.13	59.682105202336146	758652	Saccharomycetaceae	Saccharomycetaceae	Candida	0.21302411438616592	0.16846626883415408	0.04455784555201184	75.48701298701299	60.876623376623364	0.16754945799512985	0.2641924111201305	76.29369578128299	-0.09664295312500068	0.04455784555201184	0.3587000269776194	16.505888570532374	0.05699363602916846	10.70113923016298	0.04027835771227009	9.042849193099606	0.1948822234980043	0.17090397418173747	0.023978249316266825	49.554813578185865	40.51196438508626
91	nakaseomyces_castellii	4.290718038528894	550.0862521891419	0.3698826752980541	21	4.683914984733053	1.1276041666666663	40.86	1.8211688682729608	1252849	Saccharomycetaceae	Saccharomycetaceae	Candida	0.08244094302057225	0.07634708592129744	0.006093857099274819	37.91593695271453	33.62521891418564	0.07888860113835362	0.1144137732049038	6.839069401699839	-0.035525172066550176	0.006093857099274819	0.3219076379734505	6.100740981617534	0.011253600259643046	6.516769008768832	0.014515467900415815	1.441441441441441	0.06491648130614032	0.05961762291669769	0.0052988583894426275	18.55855855855856	17.117117117117118
92	nakaseomyces_delphensis	18.827746152224336	559.6685641998735	0.3135220293151146	29	78.87314986092797	1.361684892669097	38.87	60.56213741927896	1014225	Saccharomycetaceae	Saccharomycetaceae	Nakaseomyces	0.19045584585043165	0.14431679290319285	0.0461390529472388	70.88340712629137	52.05566097406704	0.1021903084545645	0.2252475812776725	114.12150611548843	-0.12305727282310802	0.0461390529472388	0.35041441864086764	20.946671571673075	0.06456338967859512	16.56033669187552	0.0521259001375349	9.520295202952028	0.16968215982762982	0.1401529801076826	0.02952917971994723	45.055350553505534	35.535055350553506
93	nakaseomyces_nivariensis	14.904042466312776	638.8089015924867	0.2969656364088236	26	53.83381645271866	1.256140350877193	36.86	49.97564050156131	879194	Saccharomycetaceae	Saccharomycetaceae	Candida	0.20416862282817924	0.16425718199848613	0.03991144082969311	73.0910575745202	58.187015108207426	0.11248223376888547	0.25488340138832233	160.609057496914	-0.14240116761943686	0.03991144082969311	0.3587349848879692	19.986482411121518	0.06845164189234942	14.308377835958115	0.05004684728048458	9.35275080906149	0.19025053328094504	0.1730554605154671	0.017195072765477937	49.385113268608414	40.032362459546924
94	nakazawaea_peltata	5.5586540249116885	514.1054099274958	0.3735677340968289	11	9.104393703608057	1.1884057971014492	40.61	2.1357218920157086	1221263	CUG-Ala	Saccharomycetales incertae sedis	Nakazawaea	0.07137775296262297	0.06608263930441853	0.005295113658204426	35.06227923405837	29.50362520914669	0.04606307231827479	0.10078608774865183	10.563555079982656	-0.05472301543037704	0.005295113658204426	0.3222110652547993	12.302889126211591	0.022925076290281128	10.833941562061348	0.019090700103420413	1.8726591760299591	0.0709221659541005	0.06733393022008985	0.003588235734010653	20.262172284644194	18.389513108614235
95	naumovozyma_castellii	7.801418439716308	468.19033927544564	0.3299576708293556	10	14.900687477772625	1.1912593984962403	36.76	8.367307503216663	1245273	Saccharomycetaceae	Saccharomycetaceae	Naumovozyma	0.12371781968531773	0.10825191789858128	0.015465901786736444	48.59114433582518	40.789725896108884	0.09749854820778243	0.17933955721679146	40.67782029707779	-0.08184100900900898	0.015465901786736444	0.3407393556579424	11.800500164046042	0.029700479705996832	10.324273170181007	0.025850984705841046	2.3245214220601653	0.10167675687969822	0.09849949450098076	0.0031772623787174603	28.80583409298086	26.481312670920694
96	naumovozyma_dairenensis	14.564564564564565	729.177927927928	0.32308558432003376	11	54.108418447287185	1.2610158089471917	34.15	51.980244821854	1230053	Saccharomycetaceae	Saccharomycetaceae	Naumovozyma	0.1694889902577891	0.13090652258071991	0.03858246767706919	70.36411411411412	55.79954954954955	0.11308798404654655	0.2052499917417417	82.33941686207625	-0.0921620076951952	0.03858246767706919	0.34498021077086205	14.581162555721328	0.044382572687535184	11.821117493761134	0.03663567988246419	6.47814910025707	0.1418258420100416	0.12498678049265793	0.016839061517383652	37.994858611825194	31.516709511568124
97	ogataea_methanolica	13.26696832579185	751.5773755656109	0.3447820466474961	28	44.106968373955574	1.2689908256880733	36.98	39.408588254826434	1590249	Pichiaceae	Pichiaceae	Ogataea	0.1475203789408022	0.11744716342418525	0.030073215516616944	62.58823529411765	49.32126696832579	0.07122403040723975	0.14122513954751115	48.068153828310244	-0.07000110914027143	0.030073215516616944	0.33335936806348	16.33551987051156	0.043195564222622336	12.733057886442044	0.03340590731235234	4.50798557444616	0.13510786108254105	0.12261767192340607	0.012490189159134982	34.54404945904173	30.03606388459557
98	ogataea_parapolymorpha	0.7395424081349695	238.5731453663046	0.3565433473168748	7	0.4888356773700244	1.0577617328519855	47.86	0.17241225852103945	1293628	Pichiaceae	Pichiaceae	Ogataea	0.039312684294914295	0.040234921135737116	-0.000922236840822814	13.542870348971574	12.803327940836606	0.1634446235266931	0.1837662937369996	0.7574854161924374	-0.02032167021030651	-0.000922236840822814	0.3360651461107764	2.472844927201296	0.00740358249570077	2.3341807256759903	0.005821457067042686	0.49833887043189407	0.05213693586210366	0.049875082330485494	0.0022618535316181673	14.950166112956811	14.451827242524917
99	ogataea_polymorpha	0.585223116313097	262.1207022677396	0.3659014392602312	7	0.3480764644180926	1.0464216634429402	47.86	0.3083881216715104	1302532	Pichiaceae	Pichiaceae	Ogataea	0.035060032601333134	0.036542029631609456	-0.0014819970302763284	13.19190441355767	12.606681297244576	0.17215547500609593	0.1900912321385028	0.6174627287704267	-0.017935757132406888	-0.0014819970302763284	0.33277136093549115	2.0238966105827867	0.005114413214984223	1.9507437210436491	0.003428546878335541	-0.4643962848297214	0.05163050128042423	0.05388369037251143	-0.0022531890920872016	15.015479876160992	15.479876160990713
100	pachysolen_tannophilus	14.866184801719086	480.85329165852704	0.2410987533907367	96	59.8922030424361	1.2383338553084873	29.92	38.435984041041024	1751653	CUG-Ala	Saccharomycetales incertae sedis	Pachysolen	0.2602818526931643	0.22322230088533768	0.03705955180782661	77.24164875952334	62.37546395780426	0.1915556448525103	0.3873414033991015	198.28756447979603	-0.1957857585465912	0.03705955180782661	0.38761344302349604	20.85243422259485	0.0803748518203738	15.733247040101695	0.06183612820896661	16.09347442680776	0.254293430582037	0.20823061996002865	0.04606281062200837	62.16931216931217	46.07583774250441
101	pichia_membranifaciens	13.42523860021209	464.4725344644751	0.4251767701147515	11	45.74286618120386	1.588289962825279	45.12	22.93430020939416	1676949	Pichiaceae	Pichiaceae	Pichia	0.08848780861848862	0.06486615447972656	0.023621654138762063	36.24602332979853	22.82078472958643	-0.0844966954400849	-0.024762276776246008	20.565999342351933	-0.05973441866383888	0.023621654138762063	0.2937055160493321	15.079533404029696	0.030081454294779868	13.446447507953346	0.02631889477645127	5.208333333333334	0.07330288862811275	0.05859683884643258	0.01470604978168017	20.614035087719298	15.405701754385964
102	priceomyces_haplophilus	-0.6167763157894655	435.0074013157895	0.3640627808983348	8	0.2868430082736099	0.9788881069669252	41.14	3.9475045956252015	1142060	CUG-Ser1	Debaryomycetaceae	Priceomyces	0.06656557088764288	0.07623013183347895	-0.00966456094583608	28.59786184210527	29.21463815789473	0.0708592750822367	0.11166259457236807	6.820053145656156	-0.040803319490131384	-0.00966456094583608	0.32462620910300066	6.188322368421055	0.010436819706462784	4.769736842105266	0.007438218426540889	-1.2208067940552016	0.048893736311035454	0.05430423982741692	-0.005410503516381462	14.118895966029724	15.339702760084926
103	saccharomyces_arboricola	18.83186600815976	528.1797294395534	0.3474723137309848	34	73.38202017121894	1.4522949974213508	38.68	59.74156263639561	879294	Saccharomycetaceae	Saccharomycetaceae	Saccharomyces	0.1510656565145993	0.10550197545075554	0.045563681063843765	60.46811251878892	41.63624651062917	0.0566081526733949	0.14712633047025972	56.157085690564706	-0.09051817779686484	0.045563681063843765	0.3324187985775153	20.08143153060417	0.05198800719368396	17.782827878617066	0.04746369514304077	8.49909584086799	0.11856506921939237	0.09217721529690041	0.02638785392249196	32.82097649186257	24.321880650994576
104	saccharomyces_cerevisiae	16.4163412436167	408.3230699909883	0.340155121755688	17	80.3151131256034	1.44594043247654	38.15	64.26591178006683	924431	Saccharomycetaceae	Saccharomycetaceae	Saccharomyces	0.14320710155630906	0.1030979041970577	0.040109197359251336	53.22919795734455	36.812856713727854	0.06304477801141492	0.15413486933012874	47.01377695517002	-0.09109009131871383	0.040109197359251336	0.3363896942703912	16.838665412965845	0.05046794239179038	11.85838927884356	0.040679922458984205	9.171075837742503	0.12652349259630374	0.09890646525065182	0.027617027345651926	35.05291005291005	25.881834215167547
105	saccharomyces_eubayanus	20.461974286336893	519.8596644149052	0.35950738503192303	22	85.29407608671792	1.5299097065462752	39.98	72.7048789871406	896107	Saccharomycetaceae	Saccharomycetaceae	Saccharomyces	0.14709232102915434	0.09698502297046377	0.050107298058690575	59.07605142732621	38.61407714098932	0.025917889954238424	0.11336982915667895	50.81107395491002	-0.08745193920244053	0.050107298058690575	0.3260381915418757	22.58956494083973	0.05662207421081584	17.947019169261697	0.045863672032543726	9.842154131847721	0.12531075080896317	0.09565420810355212	0.029656542705411057	35.37604456824512	25.5338904363974
106	saccharomyces_kudriavzevii	17.544987146529564	532.6580976863753	0.3602933857350002	16	64.04858479142702	1.4514884233737595	39.78	50.89637954414092	883140	Saccharomycetaceae	Saccharomycetaceae	Saccharomyces	0.13663295385265442	0.09633735557695718	0.04029559827569725	56.405312767780636	38.86032562125107	0.01694642395029989	0.11279529905741198	63.670835199535844	-0.0958488751071121	0.04029559827569725	0.3255780155603504	20.17994858611825	0.05180343435685658	15.616966580976865	0.03962894876366417	8.071748878923767	0.11545949125208158	0.09077628098319279	0.024683210268888783	32.37668161434978	24.30493273542601
107	saccharomyces_mikatae	16.02127659574468	549.5929787234043	0.34213891617774744	16	53.96604408184317	1.3560283687943262	37.89	45.86521603743711	800826	Saccharomycetaceae	Saccharomycetaceae	Saccharomyces	0.15479709029095054	0.11430679028217118	0.04049030000877939	61.02127659574467	45.0	0.07704311872340425	0.16714672574468084	54.62657506268524	-0.0901036070212766	0.04049030000877939	0.3363851275665461	18.586716050947913	0.05249064132638434	15.05404952615541	0.04182017858967944	7.975986277873069	0.12765469569794605	0.10408420256011076	0.023570493137835283	35.20583190394511	27.22984562607204
108	saccharomyces_paradoxus	16.826923076923073	539.8281772575251	0.34856891888250724	16	60.3799146105247	1.385536398467433	38.65	51.54226232395075	872514	Saccharomycetaceae	Saccharomycetaceae	Saccharomyces	0.15080854341444924	0.10848644078921872	0.042322102625230534	60.47240802675585	43.64548494983279	0.052241238294314464	0.1472028814799334	62.3335444922105	-0.09496164318561896	0.042322102625230534	0.3322806916004659	20.518404263427392	0.05526818278542818	16.211483920546357	0.04454782434493612	7.596566523605155	0.12623565546650772	0.10185088246450585	0.02438477300200187	34.506437768240346	26.90987124463519
109	saccharomyces_uvarum	20.055710306406688	536.5751017784444	0.3610069676203965	16	83.29620557141729	1.5064935064935066	40.23	75.71761537082642	907341	Saccharomycetaceae	Saccharomycetaceae	Saccharomyces	0.1505576909125245	0.09978056562082847	0.05077712529169602	59.6528819370045	39.59717163059781	0.032661131133490465	0.11742293100492818	49.41504528356083	-0.08476179987143771	0.05077712529169602	0.3260765626800117	21.43208879659721	0.054808039065311176	17.76649394129175	0.045679454524454884	9.504862953138815	0.1266493168667076	0.09653078301879707	0.030118533847910536	34.57117595048629	25.066312997347477
110	saccharomycopsis_malanga	8.298538622129442	1018.3382045929021	0.3443248980377106	26	19.90526561048666	1.136480686695279	38.15	13.015114377836369	1632271	CUG-Ser2	Saccharomycopsidaceae	Saccharomycopsis	0.13452885268212733	0.12041209822451145	0.014116754457615885	69.10229645093946	60.80375782881004	0.11524556976339588	0.14974083803061936	18.257906648161615	-0.034495268267223475	0.014116754457615885	0.33350937300799377	13.455872229606593	0.033093516380389154	8.844770785374829	0.02262147279351745	1.4313507504169003	0.1221681533397584	0.11928439883825658	0.0028837545015018284	30.058365758754864	28.627015008337963
111	saprochaete_clavata	9.45102260495156	586.1541442411195	0.24593081479969514	275	22.198547915988367	1.1465776293823038	33.79	8.732582062852938	156673	Dipodascaceae/Trichomonascaceae	Dipodascaceae	Saprochaete	0.2387308664907837	0.22164714450462905	0.017083721986154682	73.92895586652314	64.47793326157158	0.2150770372443492	0.3715759347685673	109.57109625630785	-0.15649889752421806	0.017083721986154682	0.3856624630943368	13.609783988153502	0.05625263300996794	9.620135508533052	0.03996017693169973	6.694720734506504	0.21371297980405493	0.2021498879025235	0.01156309190153143	52.79265493496557	46.097934200459065
112	scheffersomyces_lignosus	9.527182574818482	1003.6723924207544	0.3862102241334344	17	23.333699134327325	1.2169354838709676	41.53	15.209339937379573	1946329	CUG-Ser1	Debaryomycetaceae	Scheffersomyces	0.08632530033552711	0.0709706588265216	0.015354641509005519	53.44430671152824	43.91712413670976	0.029972091375951863	0.053168894457234	7.070256169559937	-0.023196803081282132	0.015354641509005519	0.3116224991308361	17.48327925360087	0.03156828829043641	15.003208394433464	0.025281024919955937	2.628225549538069	0.06881062331269357	0.05902980210156033	0.009780821211133238	19.22586811086333	16.597642561325262
113	scheffersomyces_stipitis	3.2859832277939423	841.9900735923328	0.3641197455481449	9	3.3971699938941686	1.072153325817362	41.14	0.2948615368519091	1803401	CUG-Ser1	Debaryomycetaceae	Scheffersomyces	0.08826342268536617	0.08689841997420017	0.0013650027111660056	48.8276570255006	45.54167379770665	0.054649083689885435	0.09966504158822503	20.48009711350053	-0.045015957898339606	0.0013650027111660056	0.32293549717025805	12.94339063275963	0.023053607297772102	11.556641788383665	0.022236770074937948	0.8343034536282481	0.07483960478961102	0.07175298071080921	0.0030866240788018084	20.48894062863795	19.6546371750097
114	spathaspora_arborariae	2.7855673957749048	578.067863151991	0.2924800599851621	40	2.3757074658412947	1.0574402467232074	31.73	0.9958176675319994	679206	CUG-Ser1	Debaryomycetaceae	Spathaspora	0.12662624308823028	0.13080077368659307	-0.004174530598362786	51.280613198728716	48.495045802953825	0.23460549186763802	0.2998887055524401	14.959934820895814	-0.06528321368480205	-0.004174530598362786	0.3645584430740384	10.798189862902248	0.030127792666164638	8.10559450014982	0.02433239462205987	3.509891512444163	0.13607664454959967	0.1286199302422446	0.007456714307355061	36.502871729419276	32.99298021697511
115	spathaspora_girioi	2.937816223274041	591.657091561939	0.32657230327858056	879	2.93978979275722	1.0676691729323309	35.33	0.3875816684438207	76648	CUG-Ser1	Debaryomycetaceae	Spathaspora	0.10378326171706967	0.1020059120426723	0.0017773496743973551	46.35221152276808	43.41439529949404	0.13829064207605646	0.18564025705891912	7.92622987833067	-0.047349614982862664	0.0017773496743973551	0.34306446226184945	9.525619087857322	0.0248491599448856	7.429663626910868	0.019326112183248104	3.307818480043739	0.10846425886795384	0.10051784867998007	0.007946410187973776	29.77036632039366	26.46254784034992
116	spathaspora_gorwiae	0.9712586719524195	442.2148662041626	0.3261782042250885	1859	0.4907578459278318	1.0264008620689653	35.12	2.96036678204626	13488	CUG-Ser1	Debaryomycetaceae	Spathaspora	0.08977153904395574	0.0979060177017577	-0.008134478657801966	37.760158572844404	36.78889990089198	0.06229462537165493	0.16586844241823592	28.955000624766175	-0.103573817046581	-0.008134478657801966	0.3399859930862976	8.598481926137811	0.02226559333233893	6.402873143702678	0.016054865268640958	1.1595547309833023	0.09619619474419656	0.09905884344596633	-0.0028626487017697627	26.669758812615957	25.510204081632654
117	spathaspora_hagerdaliae	3.237345734215701	574.5737792881416	0.3270069343527919	1161	3.2063254961754684	1.0746391752577322	37.37	0.3542415831999419	35635	CUG-Ser1	Debaryomycetaceae	Spathaspora	0.10432638232562738	0.10611722002513756	-0.0017908376995101891	46.610624217492386	43.37327848327669	0.07743175424789847	0.17910602450366686	40.49490900133965	-0.10167427025576836	-0.0017908376995101891	0.3412746946907008	11.037147514983433	0.0275572264122851	8.832846439714615	0.02208005867088704	0.06285355122564695	0.10387430960189956	0.1064562176903092	-0.0025819080884096485	27.875549968573228	27.81269641734758
118	spathaspora_passalidarum	5.46875	634.7932412790698	0.3276610553836096	8	8.062947609345049	1.1309834638816365	35.05	2.567596952238869	2071440	CUG-Ser1	Debaryomycetaceae	Spathaspora	0.10412723305286893	0.0973190014219589	0.006808231630910031	47.2202034883721	41.75145348837209	0.1756477447311051	0.19766713026889474	2.1415940151845656	-0.02201938553778965	0.006808231630910031	0.3446310096146254	11.130797709705913	0.027980404998133517	8.132433181266883	0.01949008647874549	2.7857553130384787	0.10407623649347766	0.09778599637944892	0.006290240114028747	28.690407811602526	25.904652498564047
119	sporopachydermia_quercuum	8.216560509554135	805.0538216560509	0.33224073274556265	14	10.683780644706731	1.1409066084107045	36.33	12.92393601086161	1903616	Sporopachydermia clade	Saccharomycetales incertae sedis	Sporopachydermia	0.14793625461997748	0.12564742681444716	0.02228882780553032	66.52866242038216	58.31210191082803	0.1219703363057326	0.17532663853503175	16.023403747883222	-0.05335630222929917	0.02228882780553032	0.3397016306575372	12.675159235668778	0.03471252090306537	10.668789808917197	0.031172702068573394	0.680051813471497	0.10761049986363398	0.10891592785801701	-0.0013054279943830321	29.274611398963728	28.59455958549223
120	starmerella_bombicola_JCM9596	1.7759263319447491	537.0513045384783	0.4414726823614716	12	1.5028811209804993	1.100123609394314	48.18	1.2092535271426208	2890200	Dipodascaceae/Trichomonascaceae	Dipodascaceae	Starmerella	0.03465381177851292	0.03131957988578628	0.0033342318927266426	19.51326463494848	17.737338303003725	-0.0592279789519843	-0.054461401227800896	0.2971141642950212	-0.00476657772418341	0.0033342318927266426	0.2854166644984702	2.7625520719140546	0.002734754097600413	2.6310019732514824	0.00337377987609147	-1.00349040139616	0.03360031887743205	0.037160364638534824	-0.003560045761102776	10.165794066317627	11.169284467713787
121	sugiyamaella_lignohabitans	10.937748766120052	890.238656264926	0.4354970296246262	5	36.59295902299084	1.3576262363352425	44.86	23.976890517316146	4956242	Dipodascaceae/Trichomonascaceae	Trichomonascaceae	Sugiyamaella	0.06873567504759877	0.05178582286336726	0.01694985218423152	41.522050628880756	30.5843018627607	-0.0718363719153003	-0.04595615077217002	7.9487400297570625	-0.02588022114313028	0.01694985218423152	0.2876327507127641	12.05406719466604	0.018044018923143924	10.843490577909105	0.016566271342681724	1.656738644825019	0.07179592920891477	0.06698926287105113	0.004806666337863641	19.37825763216679	17.72151898734177
122	tetrapisispora_blattae	12.391093901258454	829.7651500484027	0.2772874951037947	10	48.54602985362516	1.177876598110061	31.74	38.84760102921602	1449145	Saccharomycetaceae	Saccharomycetaceae	Tetrapisispora	0.2307987553521441	0.1974132607900832	0.033385494562060886	82.05227492739594	69.66118102613747	0.2166583041626328	0.3103656228460788	81.87836645517217	-0.09370731868344598	0.033385494562060886	0.3696320804697023	14.294722642345574	0.048125489089830435	11.312538289131012	0.04018098333246412	8.38665447897624	0.19653478040433728	0.1699685732513269	0.02656620715301039	50.04570383912249	41.65904936014625
123	tetrapisispora_phaffii	10.841938046068316	686.8856235107228	0.2999388016950811	17	29.471592830433828	1.1813351046164071	33.56	22.486176682355925	815984	Saccharomycetaceae	Saccharomycetaceae	Tetrapisispora	0.18362218145377807	0.1557822089365532	0.027839972517224858	70.63145353455124	59.789515488482934	0.2275534068705321	0.27215710007942795	16.543456777403822	-0.04460369320889582	0.027839972517224858	0.3582630697367136	11.298649722001601	0.03601210853193587	10.127084988085793	0.030652867487227207	8.192090395480221	0.16179828184708517	0.13178404324478626	0.030014238602298904	42.71186440677966	34.51977401129944
124	tortispora_caseinolytica	6.719636776390464	386.78615209988646	0.4073809719668705	6	12.835159690222746	1.328888888888889	45.42	10.572700875639018	3113199	Trigonopsidaceae	Trigonopsidaceae	Tortispora	0.06714904625215785	0.05137837459072865	0.015770671661429203	27.15096481271282	20.43132803632236	0.02599785834279233	0.029355259250851286	0.1437399317283536	-0.003357400908058958	0.015770671661429203	0.3040421552350945	6.765039727582291	0.017433323238366282	6.447219069239497	0.015862367750123167	2.3239436619718283	0.07110085189887415	0.06282377425088849	0.008277077647985659	19.507042253521124	17.183098591549296
